timestamp,amount,temperature,humidity,windspeed
1708439030000,321.39,-2.5,43,3.09
1708439030000,325.31,-2.5,43,3.09
1708439030000,329.56,-2.5,43,3.09
1708439030000,332.5,-2.5,43,3.09
1708439030000,334.53,-2.5,43,3.09
1708439030000,338.26,-2.5,43,3.09
1708439030000,335.28,-2.5,43,3.09
1708439030000,337.81,-2.5,43,3.09
1708439030000,335.3,-2.5,43,3.09
1708439030000,333.56,-2.5,43,3.09
1708439030000,336.97,-2.5,43,3.09
1708439030000,339.32,-2.5,43,3.09
1708439030000,340.95,-2.5,43,3.09
1708439030000,344.8,-2.5,43,3.09
1708439030000,347.42,-2.5,43,3.09
1708439030000,345.18,-2.5,43,3.09
1708439030000,343.5,-2.5,43,3.09
1708439030000,352.73,-2.5,43,3.09
1708439030000,349.87,-2.5,43,3.09
1708439030000,347.9,-2.5,43,3.09
1708439030000,345.59,-2.5,43,3.09
1708439030000,337.83,-2.5,43,3.09
1708439030000,345.55,-2.5,43,3.09
1708439030000,340.43,-2.5,43,3.09
1708439030000,336.77,-2.5,43,3.09
1708439030000,334.23,-2.5,43,3.09
1708439030000,338.28,-2.5,43,3.09
1708439030000,341.08,-2.5,43,3.09
1708439030000,343.02,-2.5,43,3.09
1708439030000,346.22,-2.5,43,3.09
1708439030000,348.44,-2.5,43,3.09
1708439030000,346.43,-2.5,43,3.09
1708439030000,343.47,-2.5,43,3.09
1708439030000,341.42,-2.5,43,3.09
1708439030000,338.47,-2.5,43,3.09
1708439030000,333.36,-2.5,43,3.09
1708439030000,343.65,-2.5,43,3.09
1708439030000,340.41,-2.5,43,3.09
1708439030000,343.35,-2.5,43,3.09
1708439030000,346.12,-2.5,43,3.09
1708439030000,343.8,-2.5,43,3.09
1708439031000,333.77,-2.5,43,3.09
1708439031000,336.09,-2.5,43,3.09
1708439031000,330.69,-2.5,43,3.09
1708439031000,326.97,-2.5,43,3.09
1708439031000,331.45,-2.5,43,3.09
1708439031000,339.77,-2.5,43,3.09
1708439031000,338.19,-2.5,43,3.09
1708439031000,344.09,-2.5,43,3.09
1708439031000,346.37,-2.5,43,3.09
1708439031000,341.15,-2.5,43,3.09
1708439031000,336.58,-2.5,43,3.09
1708439031000,333.42,-2.5,43,3.09
1708439031000,331.24,-2.5,43,3.09
1708439031000,329.73,-2.5,43,3.09
1708439031000,333.98,-2.5,43,3.09
1708439031000,339.64,-2.5,43,3.09
1708439031000,341.65,-2.5,43,3.09
1708439031000,334.32,-2.5,43,3.09
1708439031000,338.12,-2.5,43,3.09
1708439031000,340.46,-2.5,43,3.09
1708439031000,342.08,-2.5,43,3.09
1708439031000,343.96,-2.5,43,3.09
1708439031000,340.74,-2.5,43,3.09
1708439031000,338.52,-2.5,43,3.09
1708439031000,336.98,-2.5,43,3.09
1708439031000,339.25,-2.5,43,3.09
1708439031000,341.46,-2.5,43,3.09
1708439031000,345.88,-2.5,43,3.09
1708439031000,349.06,-2.5,43,3.09
1708439031000,351.26,-2.5,43,3.09
1708439031000,352.78,-2.5,43,3.09
1708439031000,350.97,-2.5,43,3.09
1708439031000,347.97,-2.5,43,3.09
1708439031000,345.18,-2.5,43,3.09
1708439031000,347.22,-2.5,43,3.09
1708439031000,349.58,-2.5,43,3.09
1708439031000,351.58,-2.5,43,3.09
1708439031000,350.08,-2.5,43,3.09
1708439031000,348.38,-2.5,43,3.09
1708439031000,353.91,-2.5,43,3.09
1708439031000,351.02,-2.5,43,3.09
1708439031000,342.9,-2.5,43,3.09
1708439031000,346.66,-2.5,43,3.09
1708439031000,339.02,-2.5,43,3.09
1708439031000,343.98,-2.5,43,3.09
1708439031000,335.47,-2.5,43,3.09
1708439031000,343.4,-2.5,43,3.09
1708439031000,338.14,-2.5,43,3.09
1708439031000,334.5,-2.5,43,3.09
1708439031000,331.98,-2.5,43,3.09
1708439031000,330.24,-2.5,43,3.09
1708439031000,332.48,-2.5,43,3.09
1708439031000,334.86,-2.5,43,3.09
1708439031000,336.69,-2.5,43,3.09
1708439031000,343.31,-2.5,43,3.09
1708439031000,340.94,-2.5,43,3.09
1708439031000,338.82,-2.5,43,3.09
1708439031000,337.21,-2.5,43,3.09
1708439031000,339.69,-2.5,43,3.09
1708439031000,346.61,-2.5,43,3.09
1708439031000,350.42,-2.5,43,3.09
1708439031000,353.05,-2.5,43,3.09
1708439031000,346.17,-2.5,43,3.09
1708439031000,341.17,-2.5,43,3.09
1708439031000,339.5,-2.5,43,3.09
1708439031000,336.25,-2.5,43,3.09
1708439031000,331.83,-2.5,43,3.09
1708439031000,324.68,-2.5,43,3.09
1708439031000,318.37,-2.5,43,3.09
1708439031000,314.01,-2.5,43,3.09
1708439031000,312.37,-2.5,43,3.09
1708439031000,321.77,-2.5,43,3.09
1708439031000,328.82,-2.5,43,3.09
1708439031000,331.3,-2.5,43,3.09
1708439031000,335.41,-2.5,43,3.09
1708439032000,338.74,-2.5,43,3.09
1708439032000,328,-2.5,43,3.09
1708439032000,321.01,-2.5,43,3.09
1708439032000,319.25,-2.5,43,3.09
1708439032000,314.96,-2.5,43,3.09
1708439032000,318.56,-2.5,43,3.09
1708439032000,320.97,-2.5,43,3.09
1708439032000,322.64,-2.5,43,3.09
1708439032000,316.9,-2.5,43,3.09
1708439032000,312.15,-2.5,43,3.09
1708439032000,329,-2.5,43,3.09
1708439032000,312.14,-2.5,43,3.09
1708439032000,322.17,-2.5,43,3.09
1708439032000,332.68,-2.5,43,3.09
1708439032000,336.36,-2.5,43,3.09
1708439032000,339.75,-2.5,43,3.09
1708439032000,343.29,-2.5,43,3.09
1708439032000,338.4,-2.5,43,3.09
1708439032000,339.97,-2.5,43,3.09
1708439032000,341.74,-2.5,43,3.09
1708439032000,339.44,-2.5,43,3.09
1708439032000,341.48,-2.5,43,3.09
1708439032000,343.1,-2.5,43,3.09
1708439032000,344.95,-2.5,43,3.09
1708439032000,348.39,-2.5,43,3.09
1708439032000,351.14,-2.5,43,3.09
1708439032000,348.77,-2.5,43,3.09
1708439032000,347.14,-2.5,43,3.09
1708439032000,352.66,-2.5,43,3.09
1708439032000,347.47,-2.5,43,3.09
1708439032000,345.85,-2.5,43,3.09
1708439032000,347.82,-2.5,43,3.09
1708439032000,343.16,-2.5,43,3.09
1708439032000,339.34,-2.5,43,3.09
1708439032000,336.69,-2.5,43,3.09
1708439032000,334.52,-2.5,43,3.09
1708439032000,336.06,-2.5,43,3.09
1708439032000,333.06,-2.5,43,3.09
1708439032000,330.99,-2.5,43,3.09
1708439032000,328.57,-2.5,43,3.09
1708439032000,331.81,-2.5,43,3.09
1708439032000,334.05,-2.5,43,3.09
1708439032000,336.09,-2.5,43,3.09
1708439032000,337.66,-2.5,43,3.09
1708439032000,342.19,-2.5,43,3.09
1708439032000,349.24,-2.5,43,3.09
1708439032000,354.12,-2.5,43,3.09
1708439032000,352.36,-2.5,43,3.09
1708439032000,354.4,-2.5,43,3.09
1708439032000,352.56,-2.5,43,3.09
1708439032000,348.39,-2.5,43,3.09
1708439032000,337.48,-2.5,43,3.09
1708439032000,329.95,-2.5,43,3.09
1708439032000,324.75,-2.5,43,3.09
1708439032000,319.1,-2.5,43,3.09
1708439032000,324.59,-2.5,43,3.09
1708439032000,328.38,-2.5,43,3.09
1708439032000,333.38,-2.5,43,3.09
1708439032000,337.47,-2.5,43,3.09
1708439032000,339.08,-2.5,43,3.09
1708439032000,341.23,-2.5,43,3.09
1708439032000,342.98,-2.5,43,3.09
1708439032000,341.09,-2.5,43,3.09
1708439032000,342.77,-2.5,43,3.09
1708439032000,340.39,-2.5,43,3.09
1708439032000,342.35,-2.5,43,3.09
1708439032000,344.47,-2.5,43,3.09
1708439032000,342.8,-2.5,43,3.09
1708439033000,341.17,-2.5,43,3.09
1708439033000,338.3,-2.5,43,3.09
1708439033000,336.32,-2.5,43,3.09
1708439033000,333.32,-2.5,43,3.09
1708439033000,335.76,-2.5,43,3.09
1708439033000,333.54,-2.5,43,3.09
1708439033000,324.99,-2.5,43,3.09
1708439033000,334.12,-2.5,43,3.09
1708439033000,325.24,-2.5,43,3.09
1708439033000,327.55,-2.5,43,3.09
1708439033000,330.26,-2.5,43,3.09
1708439033000,332.12,-2.5,43,3.09
1708439033000,336.66,-2.5,43,3.09
1708439033000,346.96,-2.5,43,3.09
1708439033000,342.98,-2.5,43,3.09
1708439033000,341.26,-2.5,43,3.09
1708439033000,338.7,-2.5,43,3.09
1708439033000,336.94,-2.5,43,3.09
1708439033000,338.46,-2.5,43,3.09
1708439033000,340.52,-2.5,43,3.09
1708439033000,345.24,-2.5,43,3.09
1708439033000,347.5,-2.5,43,3.09
1708439033000,349.67,-2.5,43,3.09
1708439033000,353.22,-2.5,43,3.09
1708439033000,342.87,-2.5,43,3.09
1708439033000,350.91,-2.5,43,3.09
1708439033000,348.78,-2.5,43,3.09
1708439033000,344.59,-2.5,43,3.09
1708439033000,342.71,-2.5,43,3.09
1708439033000,333.01,-2.5,43,3.09
1708439033000,327.2,-2.5,43,3.09
1708439033000,334.11,-2.5,43,3.09
1708439033000,338.88,-2.5,43,3.09
1708439033000,340.98,-2.5,43,3.09
1708439033000,343.44,-2.5,43,3.09
1708439033000,347.08,-2.5,43,3.09
1708439033000,350.57,-2.5,43,3.09
1708439033000,344.11,-2.5,43,3.09
1708439033000,354.16,-2.5,43,3.09
1708439033000,346.59,-2.5,43,3.09
1708439033000,341.36,-2.5,43,3.09
1708439033000,350.32,-2.5,43,3.09
1708439033000,348.2,-2.5,43,3.09
1708439033000,345.97,-2.5,43,3.09
1708439033000,342.21,-2.5,43,3.09
1708439033000,340.39,-2.5,43,3.09
1708439033000,338.44,-2.5,43,3.09
1708439033000,336.64,-2.5,43,3.09
1708439033000,334.15,-2.5,43,3.09
1708439033000,332.42,-2.5,43,3.09
1708439033000,328.84,-2.5,43,3.09
1708439033000,330.46,-2.5,43,3.09
1708439033000,332.36,-2.5,43,3.09
1708439033000,336.42,-2.5,43,3.09
1708439033000,333.65,-2.5,43,3.09
1708439033000,336.69,-2.5,43,3.09
1708439033000,339.76,-2.5,43,3.09
1708439033000,337.07,-2.5,43,3.09
1708439033000,335.12,-2.5,43,3.09
1708439033000,333.19,-2.5,43,3.09
1708439033000,342.55,-2.5,43,3.09
1708439033000,344.33,-2.5,43,3.09
1708439033000,346.96,-2.5,43,3.09
1708439033000,348.61,-2.5,43,3.09
1708439033000,350.3,-2.5,43,3.09
1708439033000,343.24,-2.5,43,3.09
1708439033000,347.24,-2.5,43,3.09
1708439033000,341.13,-2.5,43,3.09
1708439033000,345.78,-2.5,43,3.09
1708439033000,343.53,-2.5,43,3.09
1708439034000,340.81,-2.5,43,3.09
1708439034000,337.37,-2.5,43,3.09
1708439034000,334.99,-2.5,43,3.09
1708439034000,331.3,-2.5,43,3.09
1708439034000,327.38,-2.5,43,3.09
1708439034000,323.75,-2.5,43,3.09
1708439034000,319.1,-2.5,43,3.09
1708439034000,316.56,-2.5,43,3.09
1708439034000,314.81,-2.5,43,3.09
1708439034000,312.92,-2.5,43,3.09
1708439034000,329.23,-2.5,43,3.09
1708439034000,333.97,-2.5,43,3.09
1708439034000,343.57,-2.5,43,3.09
1708439034000,341.94,-2.5,43,3.09
1708439034000,329.97,-2.5,43,3.09
1708439034000,344.04,-2.5,43,3.09
1708439034000,341.65,-2.5,43,3.09
1708439034000,344.43,-2.5,43,3.09
1708439034000,341.92,-2.5,43,3.09
1708439034000,344.62,-2.5,43,3.09
1708439034000,342.95,-2.5,43,3.09
1708439034000,340.74,-2.5,43,3.09
1708439034000,338.69,-2.5,43,3.09
1708439034000,344.09,-2.5,43,3.09
1708439034000,341,-2.5,43,3.09
1708439034000,345.69,-2.5,43,3.09
1708439034000,343.96,-2.5,43,3.09
1708439034000,340.91,-2.5,43,3.09
1708439034000,339.11,-2.5,43,3.09
1708439034000,337.56,-2.5,43,3.09
1708439034000,334.78,-2.5,43,3.09
1708439034000,332.86,-2.5,43,3.09
1708439034000,324.37,-2.5,43,3.09
1708439034000,314.57,-2.5,43,3.09
1708439034000,307.81,-2.5,43,3.09
1708439034000,303.13,-2.5,43,3.09
1708439034000,308.6,-2.5,43,3.09
1708439034000,312.38,-2.5,43,3.09
1708439034000,325.92,-2.5,43,3.09
1708439034000,335.27,-2.5,43,3.09
1708439034000,337.81,-2.5,43,3.09
1708439034000,339.56,-2.5,43,3.09
1708439034000,341.61,-2.5,43,3.09
1708439034000,343.44,-2.5,43,3.09
1708439034000,340.23,-2.5,43,3.09
1708439034000,338.33,-2.5,43,3.09
1708439034000,346.58,-2.5,43,3.09
1708439034000,352.27,-2.5,43,3.09
1708439034000,356.21,-2.5,43,3.09
1708439034000,358.93,-2.5,43,3.09
1708439034000,356.37,-2.5,43,3.09
1708439034000,348.46,-2.5,43,3.09
1708439034000,346.75,-2.5,43,3.09
1708439034000,344.75,-2.5,43,3.09
1708439034000,343.23,-2.5,43,3.09
1708439034000,337.15,-2.5,43,3.09
1708439034000,340.98,-2.5,43,3.09
1708439034000,336.28,-2.5,43,3.09
1708439034000,338.17,-2.5,43,3.09
1708439034000,328.89,-2.5,43,3.09
1708439034000,322.47,-2.5,43,3.09
1708439034000,326.75,-2.5,43,3.09
1708439034000,329.7,-2.5,43,3.09
1708439034000,331.74,-2.5,43,3.09
1708439034000,336,-2.5,43,3.09
1708439034000,338.97,-2.5,43,3.09
1708439034000,343.77,-2.5,43,3.09
1708439034000,347.09,-2.5,43,3.09
1708439034000,350.43,-2.5,43,3.09
1708439034000,354.08,-2.5,43,3.09
1708439034000,355.64,-2.5,43,3.09
1708439034000,357.68,-2.5,43,3.09
1708439034000,354.61,-2.5,43,3.09
1708439034000,351.51,-2.5,43,3.09
1708439034000,346.81,-2.5,43,3.09
1708439034000,343.56,-2.5,43,3.09
1708439034000,341.32,-2.5,43,3.09
1708439034000,339.08,-2.5,43,3.09
1708439034000,337.54,-2.5,43,3.09
1708439034000,339.22,-2.5,43,3.09
1708439034000,341.62,-2.5,43,3.09
1708439034000,343.85,-2.5,43,3.09
1708439034000,350.36,-2.5,43,3.09
1708439035000,348.51,-2.5,43,3.09
1708439035000,344.51,-2.5,43,3.09
1708439035000,342.48,-2.5,43,3.09
1708439035000,336.82,-2.5,43,3.09
1708439035000,339.63,-2.5,43,3.09
1708439035000,342.35,-2.5,43,3.09
1708439035000,344.24,-2.5,43,3.09
1708439035000,346.44,-2.5,43,3.09
1708439035000,350.98,-2.5,43,3.09
1708439035000,349,-2.5,43,3.09
1708439035000,343.11,-2.5,43,3.09
1708439035000,340.3,-2.5,43,3.09
1708439035000,332.58,-2.5,43,3.09
1708439035000,327.24,-2.5,43,3.09
1708439035000,332.6,-2.5,43,3.09
1708439035000,336.84,-2.5,43,3.09
1708439035000,342.46,-2.5,43,3.09
1708439035000,338.55,-2.5,43,3.09
1708439035000,336.83,-2.5,43,3.09
1708439035000,334.82,-2.5,43,3.09
1708439035000,336.98,-2.5,43,3.09
1708439035000,338.82,-2.5,43,3.09
1708439035000,340.39,-2.5,43,3.09
1708439035000,337.08,-2.5,43,3.09
1708439035000,334.79,-2.5,43,3.09
1708439035000,333.21,-2.5,43,3.09
1708439035000,328.36,-2.5,43,3.09
1708439035000,339.35,-2.5,43,3.09
1708439035000,346.94,-2.5,43,3.09
1708439035000,352.18,-2.5,43,3.09
1708439035000,348.3,-2.5,43,3.09
1708439035000,345.78,-2.5,43,3.09
1708439035000,344.24,-2.5,43,3.09
1708439035000,345.95,-2.5,43,3.09
1708439035000,344.42,-2.5,43,3.09
1708439035000,341.8,-2.5,43,3.09
1708439035000,330.71,-2.5,43,3.09
1708439035000,319.3,-2.5,43,3.09
1708439035000,311.41,-2.5,43,3.09
1708439035000,309.72,-2.5,43,3.09
1708439035000,316.91,-2.5,43,3.09
1708439035000,324.95,-2.5,43,3.09
1708439035000,331.02,-2.5,43,3.09
1708439035000,335.21,-2.5,43,3.09
1708439035000,338.1,-2.5,43,3.09
1708439035000,339.77,-2.5,43,3.09
1708439035000,341.71,-2.5,43,3.09
1708439035000,343.23,-2.5,43,3.09
1708439035000,338.99,-2.5,43,3.09
1708439035000,340.72,-2.5,43,3.09
1708439035000,336.96,-2.5,43,3.09
1708439035000,334.37,-2.5,43,3.09
1708439035000,336.82,-2.5,43,3.09
1708439035000,338.32,-2.5,43,3.09
1708439035000,343.25,-2.5,43,3.09
1708439035000,331.55,-2.5,43,3.09
1708439035000,344.62,-2.5,43,3.09
1708439035000,332.66,-2.5,43,3.09
1708439035000,344.2,-2.5,43,3.09
1708439035000,339.37,-2.5,43,3.09
1708439035000,347.29,-2.5,43,3.09
1708439035000,345.6,-2.5,43,3.09
1708439035000,343.63,-2.5,43,3.09
1708439035000,334.91,-2.5,43,3.09
1708439035000,332.61,-2.5,43,3.09
1708439035000,327.95,-2.5,43,3.09
1708439035000,325.11,-2.5,43,3.09
1708439035000,337.78,-2.5,43,3.09
1708439035000,331.18,-2.5,43,3.09
1708439035000,333.44,-2.5,43,3.09
1708439035000,335.51,-2.5,43,3.09
1708439035000,342.35,-2.5,43,3.09
1708439035000,339.45,-2.5,43,3.09
1708439035000,344.96,-2.5,43,3.09
1708439036000,352.38,-2.5,43,3.09
1708439036000,357.82,-2.5,43,3.09
1708439036000,355.81,-2.5,43,3.09
1708439036000,354.22,-2.5,43,3.09
1708439036000,352.36,-2.5,43,3.09
1708439036000,349.61,-2.5,43,3.09
1708439036000,347.72,-2.5,43,3.09
1708439036000,344.78,-2.5,43,3.09
1708439036000,343.01,-2.5,43,3.09
1708439036000,340.95,-2.5,43,3.09
1708439036000,343.54,-2.5,43,3.09
1708439036000,345.74,-2.5,43,3.09
1708439036000,347.26,-2.5,43,3.09
1708439036000,345.31,-2.5,43,3.09
1708439036000,340.82,-2.5,43,3.09
1708439036000,337.72,-2.5,43,3.09
1708439036000,335.57,-2.5,43,3.09
1708439036000,333.07,-2.5,43,3.09
1708439036000,335.22,-2.5,43,3.09
1708439036000,337.77,-2.5,43,3.09
1708439036000,339.53,-2.5,43,3.09
1708439036000,336.49,-2.5,43,3.09
1708439036000,338.65,-2.5,43,3.09
1708439036000,335.87,-2.5,43,3.09
1708439036000,333.96,-2.5,43,3.09
1708439036000,336.9,-2.5,43,3.09
1708439036000,338.93,-2.5,43,3.09
1708439036000,341.31,-2.5,43,3.09
1708439036000,343.51,-2.5,43,3.09
1708439036000,334.12,-2.5,43,3.09
1708439036000,344.52,-2.5,43,3.09
1708439036000,334.81,-2.5,43,3.09
1708439036000,345,-2.5,43,3.09
1708439036000,333.39,-2.5,43,3.09
1708439036000,325.93,-2.5,43,3.09
1708439036000,320.77,-2.5,43,3.09
1708439036000,324.89,-2.5,43,3.09
1708439036000,327.73,-2.5,43,3.09
1708439036000,336.52,-2.5,43,3.09
1708439036000,325.7,-2.5,43,3.09
1708439036000,318.73,-2.5,43,3.09
1708439036000,314.26,-2.5,43,3.09
1708439036000,311.18,-2.5,43,3.09
1708439036000,317.23,-2.5,43,3.09
1708439036000,321.42,-2.5,43,3.09
1708439036000,332.16,-2.5,43,3.09
1708439036000,339.95,-2.5,43,3.09
1708439036000,338.04,-2.5,43,3.09
1708439036000,340.4,-2.5,43,3.09
1708439036000,342.3,-2.5,43,3.09
1708439036000,340.46,-2.5,43,3.09
1708439036000,333.51,-2.5,43,3.09
1708439036000,329.59,-2.5,43,3.09
1708439036000,338.15,-2.5,43,3.09
1708439036000,344.06,-2.5,43,3.09
1708439036000,348.15,-2.5,43,3.09
1708439036000,350.97,-2.5,43,3.09
1708439036000,349,-2.5,43,3.09
1708439036000,346.95,-2.5,43,3.09
1708439036000,342.47,-2.5,43,3.09
1708439036000,347.84,-2.5,43,3.09
1708439036000,351.1,-2.5,43,3.09
1708439036000,344.14,-2.5,43,3.09
1708439036000,346.66,-2.5,43,3.09
1708439036000,341.07,-2.5,43,3.09
1708439036000,337.21,-2.5,43,3.09
1708439036000,334.54,-2.5,43,3.09
1708439036000,339.52,-2.5,43,3.09
1708439036000,333.75,-2.5,43,3.09
1708439036000,331.12,-2.5,43,3.09
1708439036000,326.92,-2.5,43,3.09
1708439036000,331.09,-2.5,43,3.09
1708439036000,334.58,-2.5,43,3.09
1708439036000,338.35,-2.5,43,3.09
1708439036000,340.96,-2.5,43,3.09
1708439036000,333.87,-2.5,43,3.09
1708439036000,337.01,-2.5,43,3.09
1708439036000,339.5,-2.5,43,3.09
1708439036000,345.85,-2.5,43,3.09
1708439036000,350.23,-2.5,43,3.09
1708439036000,346.61,-2.5,43,3.09
1708439036000,340.69,-2.5,43,3.09
1708439036000,336.61,-2.5,43,3.09
1708439036000,333.78,-2.5,43,3.09
1708439036000,332.17,-2.5,43,3.09
1708439036000,340.27,-2.5,43,3.09
1708439036000,345.87,-2.5,43,3.09
1708439036000,349.74,-2.5,43,3.09
1708439036000,351.73,-2.5,43,3.09
1708439036000,354.05,-2.5,43,3.09
1708439036000,350.04,-2.5,43,3.09
1708439036000,346.82,-2.5,43,3.09
1708439036000,344.59,-2.5,43,3.09
1708439036000,332.13,-2.5,43,3.09
1708439036000,323.52,-2.5,43,3.09
1708439036000,341.46,-2.5,43,3.09
1708439037000,329.46,-2.5,43,3.09
1708439037000,343.69,-2.5,43,3.09
1708439037000,353.52,-2.5,43,3.09
1708439037000,359.46,-2.5,43,3.09
1708439037000,350.94,-2.5,43,3.09
1708439037000,357.68,-2.5,43,3.09
1708439037000,359.94,-2.5,43,3.09
1708439037000,363.9,-2.5,43,3.09
1708439037000,366.53,-2.5,43,3.09
1708439037000,358.06,-2.5,43,3.09
1708439037000,362.25,-2.5,43,3.09
1708439037000,356.62,-2.5,43,3.09
1708439037000,352.73,-2.5,43,3.09
1708439037000,345.61,-2.5,43,3.09
1708439037000,340.35,-2.5,43,3.09
1708439037000,337.05,-2.5,43,3.09
1708439037000,334.43,-2.5,43,3.09
1708439037000,343.88,-2.5,43,3.09
1708439037000,347.68,-2.5,43,3.09
1708439037000,350.31,-2.5,43,3.09
1708439037000,352.12,-2.5,43,3.09
1708439037000,349.98,-2.5,43,3.09
1708439037000,346.6,-2.5,43,3.09
1708439037000,344.27,-2.5,43,3.09
1708439037000,342.66,-2.5,43,3.09
1708439037000,340.78,-2.5,43,3.09
1708439037000,339.05,-2.5,43,3.09
1708439037000,336.97,-2.5,43,3.09
1708439037000,342.39,-2.5,43,3.09
1708439037000,346.14,-2.5,43,3.09
1708439037000,348.73,-2.5,43,3.09
1708439037000,350.52,-2.5,43,3.09
1708439037000,348.52,-2.5,43,3.09
1708439037000,346.28,-2.5,43,3.09
1708439037000,341.83,-2.5,43,3.09
1708439037000,338.64,-2.5,43,3.09
1708439037000,336.55,-2.5,43,3.09
1708439037000,330.67,-2.5,43,3.09
1708439037000,339.75,-2.5,43,3.09
1708439037000,332.88,-2.5,43,3.09
1708439037000,341.27,-2.5,43,3.09
1708439037000,337.35,-2.5,43,3.09
1708439037000,340.27,-2.5,43,3.09
1708439037000,336.65,-2.5,43,3.09
1708439037000,339.78,-2.5,43,3.09
1708439037000,336.32,-2.5,43,3.09
1708439037000,339.55,-2.5,43,3.09
1708439037000,335.14,-2.5,43,3.09
1708439037000,337.74,-2.5,43,3.09
1708439037000,335.83,-2.5,43,3.09
1708439037000,328.98,-2.5,43,3.09
1708439037000,341.31,-2.5,43,3.09
1708439037000,339.76,-2.5,43,3.09
1708439037000,337.95,-2.5,43,3.09
1708439037000,336.16,-2.5,43,3.09
1708439037000,340.3,-2.5,43,3.09
1708439037000,338.38,-2.5,43,3.09
1708439037000,341.83,-2.5,43,3.09
1708439037000,344.22,-2.5,43,3.09
1708439037000,345.87,-2.5,43,3.09
1708439037000,348.65,-2.5,43,3.09
1708439037000,350.56,-2.5,43,3.09
1708439037000,352.67,-2.5,43,3.09
1708439037000,349.83,-2.5,43,3.09
1708439037000,353.67,-2.5,43,3.09
1708439037000,350.52,-2.5,43,3.09
1708439037000,354.15,-2.5,43,3.09
1708439037000,342.49,-2.5,43,3.09
1708439037000,346.21,-2.5,43,3.09
1708439037000,348.43,-2.5,43,3.09
1708439037000,349.97,-2.5,43,3.09
1708439037000,351.77,-2.5,43,3.09
1708439037000,348.02,-2.5,43,3.09
1708439037000,345.42,-2.5,43,3.09
1708439037000,343.28,-2.5,43,3.09
1708439037000,334.3,-2.5,43,3.09
1708439037000,341.75,-2.5,43,3.09
1708439037000,343.31,-2.5,43,3.09
1708439037000,341.13,-2.5,43,3.09
1708439037000,337.63,-2.5,43,3.09
1708439037000,343.7,-2.5,43,3.09
1708439037000,339.37,-2.5,43,3.09
1708439037000,341.32,-2.5,43,3.09
1708439037000,338.06,-2.5,43,3.09
1708439037000,335.81,-2.5,43,3.09
1708439037000,334.26,-2.5,43,3.09
1708439037000,332.44,-2.5,43,3.09
1708439037000,338.07,-2.5,43,3.09
1708439037000,341.96,-2.5,43,3.09
1708439037000,344.65,-2.5,43,3.09
1708439037000,346.5,-2.5,43,3.09
1708439037000,344.85,-2.5,43,3.09
1708439037000,341.18,-2.5,43,3.09
1708439037000,338.65,-2.5,43,3.09
1708439037000,334.51,-2.5,43,3.09
1708439037000,331.65,-2.5,43,3.09
1708439037000,335.65,-2.5,43,3.09
1708439037000,339.09,-2.5,43,3.09
1708439037000,340.79,-2.5,43,3.09
1708439037000,342.64,-2.5,43,3.09
1708439037000,347.51,-2.5,43,3.09
1708439038000,350.87,-2.5,43,3.09
1708439038000,353.19,-2.5,43,3.09
1708439038000,354.8,-2.5,43,3.09
1708439038000,351.3,-2.5,43,3.09
1708439038000,348.88,-2.5,43,3.09
1708439038000,347.21,-2.5,43,3.09
1708439038000,345.26,-2.5,43,3.09
1708439038000,352.22,-2.5,43,3.09
1708439038000,349.52,-2.5,43,3.09
1708439038000,352.26,-2.5,43,3.09
1708439038000,354.15,-2.5,43,3.09
1708439038000,348.86,-2.5,43,3.09
1708439038000,344.29,-2.5,43,3.09
1708439038000,341.14,-2.5,43,3.09
1708439038000,338.96,-2.5,43,3.09
1708439038000,340.53,-2.5,43,3.09
1708439038000,342.36,-2.5,43,3.09
1708439038000,340.29,-2.5,43,3.09
1708439038000,338.78,-2.5,43,3.09
1708439038000,341.48,-2.5,43,3.09
1708439038000,343.68,-2.5,43,3.09
1708439038000,350.7,-2.5,43,3.09
1708439038000,355.12,-2.5,43,3.09
1708439038000,358.18,-2.5,43,3.09
1708439038000,360.29,-2.5,43,3.09
1708439038000,356.12,-2.5,43,3.09
1708439038000,352.21,-2.5,43,3.09
1708439038000,349.51,-2.5,43,3.09
1708439038000,344.75,-2.5,43,3.09
1708439038000,341.45,-2.5,43,3.09
1708439038000,335.77,-2.5,43,3.09
1708439038000,330.81,-2.5,43,3.09
1708439038000,328.41,-2.5,43,3.09
1708439038000,326.19,-2.5,43,3.09
1708439038000,329.31,-2.5,43,3.09
1708439038000,331.47,-2.5,43,3.09
1708439038000,333.99,-2.5,43,3.09
1708439038000,327.03,-2.5,43,3.09
1708439038000,320.51,-2.5,43,3.09
1708439038000,304.23,-2.5,43,3.09
1708439038000,292.98,-2.5,43,3.09
1708439038000,285.21,-2.5,43,3.09
1708439038000,292.63,-2.5,43,3.09
1708439038000,304.42,-2.5,43,3.09
1708439038000,312.57,-2.5,43,3.09
1708439038000,318.19,-2.5,43,3.09
1708439038000,322.08,-2.5,43,3.09
1708439038000,324.09,-2.5,43,3.09
1708439038000,326.43,-2.5,43,3.09
1708439038000,331.79,-2.5,43,3.09
1708439038000,334.72,-2.5,43,3.09
1708439038000,336.74,-2.5,43,3.09
1708439038000,340.36,-2.5,43,3.09
1708439038000,342.86,-2.5,43,3.09
1708439038000,344.72,-2.5,43,3.09
